symbol,matched,live_entry,bt_entry,entry_gap_min,live_entry_px,bt_entry_px,entry_px_diff_bps,live_exit_px,bt_exit_px,exit_px_diff_bps,live_hold_h,bt_hold_h,live_pnl_pct,bt_pnl_pct
AMD,False,2026-05-26 14:08:14.940049+00:00,,,,,,,,,,,,
AMD,False,2026-05-26 14:08:16.523758+00:00,,,,,,,,,,,,
AMD,False,2026-05-26 14:08:16.523758+00:00,,,,,,,,,,,,
AMD,False,2026-05-26 14:08:18.660893+00:00,,,,,,,,,,,,
AMD,True,2026-06-10 13:41:18.210975+00:00,2026-06-10 13:40:00+00:00,-1.3035162500000002,466.43,471.1556001350897,101.31424083120035,454.13,445.2553613903234,-195.4206638996894,5.989474330277778,7.083333333333333,-0.0263705164762129,-0.0549717306497899
AMD,False,2026-06-10 13:41:18.210975+00:00,,,,,,,,,,,,
AMD,False,2026-06-10 13:41:18.745189+00:00,,,,,,,,,,,,
AMD,False,2026-06-10 13:41:25.592705+00:00,,,,,,,,,,,,
AMD,True,2026-06-12 13:45:44.383623+00:00,2026-06-12 13:50:00+00:00,4.26027295,502.19,507.3507572605095,102.76503435969481,563.95,512.4006016989877,-914.0774590125434,433.36218095333334,8.083333333333334,0.1229813417232522,0.009953359418926
AMD,False,2026-06-12 13:45:45.410672+00:00,,,,,,,,,,,,
AMD,False,2026-06-12 13:45:45.410672+00:00,,,,,,,,,,,,
AMD,False,2026-06-12 13:45:45.410672+00:00,,,,,,,,,,,,
AMD,False,2026-06-12 13:45:46.501284+00:00,,,,,,,,,,,,
AMD,False,2026-06-12 13:45:46.501284+00:00,,,,,,,,,,,,
AMZN,False,2026-05-01 14:46:11.617072+00:00,,,,,,,,,,,,
AMZN,False,2026-06-29 20:21:34.003920+00:00,,,,,,,,,,,,
AMZN,False,2026-06-29 20:21:34.198552+00:00,,,,,,,,,,,,
AMZN,False,2026-06-29 20:21:34.527616+00:00,,,,,,,,,,,,
ARM,False,2026-03-09 13:43:44.424821+00:00,,,,,,,,,,,,
ARM,False,2026-03-09 13:43:45.130641+00:00,,,,,,,,,,,,
ARM,False,2026-03-17 13:45:51.165018+00:00,,,,,,,,,,,,
ARM,False,2026-03-17 13:45:52.003493+00:00,,,,,,,,,,,,
ARM,False,2026-03-17 13:45:52.003493+00:00,,,,,,,,,,,,
ARM,False,2026-03-17 13:45:52.391858+00:00,,,,,,,,,,,,
ARM,False,2026-03-17 13:45:52.391858+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:14.348145+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:14.653051+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:14.653051+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:14.653051+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:14.875833+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:14.875833+00:00,,,,,,,,,,,,
ARM,False,2026-03-26 11:08:15.204838+00:00,,,,,,,,,,,,
ARM,True,2026-04-01 13:54:35.872930+00:00,2026-04-01 13:40:00+00:00,-14.597882166666666,157.01,157.1403488960036,8.301948665919134,150.0,148.57078931644566,-95.28071223695633,23.619870769444443,20.083333333333332,-0.044646837781033,-0.0545344314160159
ARM,False,2026-04-01 13:55:05.646574+00:00,,,,,,,,,,,,
ARM,False,2026-04-01 13:55:06.585564+00:00,,,,,,,,,,,,
ARM,False,2026-04-01 13:55:06.934270+00:00,,,,,,,,,,,,
ARM,False,2026-04-08 13:45:12.819708+00:00,,,,,,,,,,,,
ARM,False,2026-04-08 13:45:12.819708+00:00,,,,,,,,,,,,
ARM,True,2026-04-24 14:28:01.741823+00:00,2026-04-24 13:40:00+00:00,-48.02903038333333,227.81,229.70149004813055,83.02928089770201,216.95,234.4454791642172,806.4290926119944,75.32508860972221,8.083333333333334,-0.0476713050348975,0.020652844328927
ARM,False,2026-04-24 14:28:01.741823+00:00,,,,,,,,,,,,
ARM,False,2026-04-24 14:28:01.741823+00:00,,,,,,,,,,,,
ARM,False,2026-05-01 14:49:04.871959+00:00,,,,,,,,,,,,
ARM,False,2026-05-01 14:49:05.834336+00:00,,,,,,,,,,,,
ARM,False,2026-05-01 14:49:06.763414+00:00,,,,,,,,,,,,
ARM,False,2026-05-06 11:23:11.037170+00:00,,,,,,,,,,,,
ARM,True,2026-05-07 13:51:47.540526+00:00,2026-05-07 13:55:00+00:00,3.2076579,221.24,222.67908852161773,65.04648895397395,207.0,210.87199446276276,187.05287259723463,95.64561287277778,3.4166666666666665,-0.0643644910504429,-0.0530229135445232
ARM,False,2026-05-07 13:51:48.391195+00:00,,,,,,,,,,,,
ARM,False,2026-05-07 13:51:48.391195+00:00,,,,,,,,,,,,
ARM,False,2026-05-07 13:51:48.391195+00:00,,,,,,,,,,,,
ARM,False,2026-05-07 13:51:48.391195+00:00,,,,,,,,,,,,
ARM,False,2026-05-07 13:51:48.391195+00:00,,,,,,,,,,,,
ARM,True,2026-05-12 13:57:32.570227+00:00,2026-05-12 14:00:00+00:00,2.4571628833333334,211.59,211.7457896939767,7.362809867039383,242.27,206.77207423809716,-1465.221684975558,191.67588902333335,8.166666666666666,0.1449974006333002,-0.0234890878494809
ARM,False,2026-05-12 13:57:32.570227+00:00,,,,,,,,,,,,
ARM,False,2026-05-12 13:57:33.868030+00:00,,,,,,,,,,,,
ARM,False,2026-05-12 13:57:33.868030+00:00,,,,,,,,,,,,
ARM,False,2026-05-12 13:57:34.449873+00:00,,,,,,,,,,,,
ARM,False,2026-06-01 14:49:14.974539+00:00,,,,,,,,,,,,
ARM,False,2026-06-01 14:49:15.940901+00:00,,,,,,,,,,,,
ARM,False,2026-06-01 14:49:15.940901+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:42.228333+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:43.084900+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:43.084900+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:48.848429+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:48.848429+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:49.315395+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:49.315395+00:00,,,,,,,,,,,,
ARM,False,2026-06-11 14:56:49.315395+00:00,,,,,,,,,,,,
ARM,False,2026-06-12 15:57:24.467454+00:00,,,,,,,,,,,,
ARM,False,2026-06-12 15:57:24.467454+00:00,,,,,,,,,,,,
ARM,False,2026-08-13 14:54:11.607279+00:00,,,,,,,,,,,,
AVGO,False,2026-04-14 18:42:40.054173+00:00,,,,,,,,,,,,
AVGO,False,2026-04-14 18:42:40.123253+00:00,,,,,,,,,,,,
AVGO,False,2026-04-14 18:42:47.669052+00:00,,,,,,,,,,,,
AVGO,False,2026-04-14 18:42:47.669052+00:00,,,,,,,,,,,,
AVGO,False,2026-05-26 20:20:44.157624+00:00,,,,,,,,,,,,
AVGO,False,2026-05-26 20:20:44.486579+00:00,,,,,,,,,,,,
AVGO,False,2026-05-26 20:20:44.678130+00:00,,,,,,,,,,,,
AVGO,False,2026-05-26 20:20:45.035109+00:00,,,,,,,,,,,,
AVGO,False,2026-05-26 20:20:45.035109+00:00,,,,,,,,,,,,
AVGO,False,2026-05-26 20:20:45.257266+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:04.479662+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:05.252389+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:05.252389+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:05.984167+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:06.632553+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:07.604838+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:07.604838+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:07.604838+00:00,,,,,,,,,,,,
AVGO,False,2026-06-09 13:42:07.604838+00:00,,,,,,,,,,,,
BTBT,False,2026-05-26 13:47:07.022153+00:00,,,,,,,,,,,,
BULL,False,2026-06-15 13:51:23.462170+00:00,,,,,,,,,,,,
BULL,False,2026-06-15 13:51:23.462170+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:32.489335+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:32.518475+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:33.393464+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:33.420712+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:33.420712+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:34.155418+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:34.181389+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:34.484859+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:15:34.484859+00:00,,,,,,,,,,,,
CAT,False,2026-06-25 15:16:14.859987+00:00,,,,,,,,,,,,
CIFR,False,2026-03-24 14:16:41.063551+00:00,,,,,,,,,,,,
CIFR,False,2026-03-24 14:16:41.063551+00:00,,,,,,,,,,,,
CIFR,True,2026-04-06 13:51:05.860589+00:00,2026-04-06 13:40:00+00:00,-11.097676483333334,13.48,13.50822532817734,20.938670754703526,12.78,13.305655322507713,411.31089398099647,24.252280030555557,8.083333333333334,-0.0519287833827894,-0.0149960487590533
CIFR,False,2026-04-06 13:51:06.165063+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:07.428642+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:07.428642+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:07.428642+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:07.428642+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:07.428642+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:07.787691+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:08.397987+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:08.397987+00:00,,,,,,,,,,,,
CIFR,False,2026-04-06 13:51:08.397987+00:00,,,,,,,,,,,,
CIFR,True,2026-04-09 14:01:26.828581+00:00,2026-04-09 13:50:00+00:00,-11.447143016666667,15.68,15.683969516241213,2.531579235467475,17.71,16.31331230447175,-788.6435322011575,101.30029393305556,8.083333333333334,0.1294642857142857,0.0401264990714777
CIFR,False,2026-04-09 14:01:26.828581+00:00,,,,,,,,,,,,
CIFR,False,2026-04-09 14:01:27.284794+00:00,,,,,,,,,,,,
CIFR,False,2026-04-09 14:01:28.353250+00:00,,,,,,,,,,,,
CIFR,False,2026-05-05 14:15:24.138828+00:00,,,,,,,,,,,,
CIFR,False,2026-05-05 14:15:24.858106+00:00,,,,,,,,,,,,
CIFR,False,2026-05-05 14:15:25.475093+00:00,,,,,,,,,,,,
CIFR,False,2026-06-03 13:45:33.205249+00:00,,,,,,,,,,,,
CIFR,False,2026-06-03 13:45:35.525772+00:00,,,,,,,,,,,,
CIFR,False,2026-06-03 13:45:35.525772+00:00,,,,,,,,,,,,
CIFR,False,2026-06-03 13:45:36.217296+00:00,,,,,,,,,,,,
CIFR,False,2026-06-03 13:45:36.217296+00:00,,,,,,,,,,,,
CIFR,False,2026-06-03 13:45:38.691230+00:00,,,,,,,,,,,,
CIFR,False,2026-06-04 13:37:07.135483+00:00,,,,,,,,,,,,
CIFR,False,2026-06-04 13:37:41.420755+00:00,,,,,,,,,,,,
CIFR,False,2026-06-04 13:37:41.420755+00:00,,,,,,,,,,,,
CIFR,False,2026-06-04 13:37:41.420755+00:00,,,,,,,,,,,,
CIFR,False,2026-06-04 13:37:52.493773+00:00,,,,,,,,,,,,
CIFR,False,2026-06-04 13:37:52.493773+00:00,,,,,,,,,,,,
CLSK,False,2026-03-13 14:52:53.834405+00:00,,,,,,,,,,,,
CLSK,False,2026-03-13 14:52:53.834405+00:00,,,,,,,,,,,,
CLSK,False,2026-03-24 13:51:31.561510+00:00,,,,,,,,,,,,
CLSK,False,2026-03-24 13:51:31.863347+00:00,,,,,,,,,,,,
CLSK,False,2026-03-24 13:51:32.250766+00:00,,,,,,,,,,,,
CLSK,False,2026-03-24 13:51:32.768460+00:00,,,,,,,,,,,,
CLSK,False,2026-03-26 14:03:21.484011+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:11.405843+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:11.405843+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:11.405843+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:12.058266+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:12.058266+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:12.890004+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:13.255655+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:13.255655+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:17.651051+00:00,,,,,,,,,,,,
CLSK,False,2026-04-06 14:01:49.751204+00:00,,,,,,,,,,,,
CLSK,True,2026-04-09 13:51:56.253678+00:00,2026-04-09 13:40:00+00:00,-11.9375613,9.85,10.018109269387873,170.66930902322153,11.56,10.177139754046292,-1196.2458875032075,121.15839972138888,8.083333333333334,0.1736040609137056,0.015874301266045
CLSK,False,2026-04-09 13:51:56.253678+00:00,,,,,,,,,,,,
CLSK,False,2026-04-09 13:51:56.253678+00:00,,,,,,,,,,,,
CLSK,False,2026-04-09 13:51:56.253678+00:00,,,,,,,,,,,,
CLSK,True,2026-05-05 13:59:45.098617+00:00,2026-05-05 13:40:00+00:00,-19.75164361666667,13.28,13.306063898363002,19.626429490212637,14.9,14.052725904372018,-568.6403326362299,145.49928618972223,47.916666666666664,0.121987951807229,0.056114416082195
CLSK,False,2026-05-05 13:59:45.772047+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.093953+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.093953+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.866066+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.866066+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.866066+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.866066+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.866066+00:00,,,,,,,,,,,,
CLSK,False,2026-05-05 13:59:46.866066+00:00,,,,,,,,,,,,
CLSK,True,2026-05-19 13:46:06.537012+00:00,2026-05-19 13:45:00+00:00,-1.1089502,13.39,13.472425609387948,61.557587294956654,15.26,14.714463038562872,-357.49473226548326,23.866881853888888,8.083333333333334,0.1396564600448095,0.0921910771813384
CLSK,False,2026-05-19 13:46:06.537012+00:00,,,,,,,,,,,,
CLSK,False,2026-05-19 13:46:06.537012+00:00,,,,,,,,,,,,
CLSK,False,2026-05-19 13:46:06.537012+00:00,,,,,,,,,,,,
CLSK,False,2026-05-19 13:46:06.537012+00:00,,,,,,,,,,,,
CLSK,False,2026-05-22 14:10:15.750314+00:00,,,,,,,,,,,,
CLSK,False,2026-05-22 14:10:16.053533+00:00,,,,,,,,,,,,
CLSK,False,2026-05-22 14:10:28.249410+00:00,,,,,,,,,,,,
CLSK,False,2026-05-22 14:10:29.076541+00:00,,,,,,,,,,,,
CLSK,False,2026-05-22 14:10:29.076541+00:00,,,,,,,,,,,,
CLSK,True,2026-06-08 14:01:18.891702+00:00,2026-06-08 13:50:00+00:00,-11.3148617,15.74,16.23356356876505,313.5727882878331,14.94,16.538812410135048,1070.1555623393897,53.289703581388885,8.083333333333334,-0.0508259212198221,0.0188035633751622
CLSK,False,2026-06-08 14:01:18.891702+00:00,,,,,,,,,,,,
CLSK,False,2026-06-08 14:01:18.891702+00:00,,,,,,,,,,,,
CLSK,False,2026-06-08 14:01:19.761504+00:00,,,,,,,,,,,,
CLSK,False,2026-06-08 14:01:20.056304+00:00,,,,,,,,,,,,
CLSK,False,2026-06-08 14:01:20.730921+00:00,,,,,,,,,,,,
CLSK,False,2026-06-08 14:01:21.425500+00:00,,,,,,,,,,,,
CLSK,False,2026-08-11 13:42:17.076792+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.327561+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.816163+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.816163+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.816163+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.816163+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.816163+00:00,,,,,,,,,,,,
COIN,False,2026-03-09 13:53:20.816163+00:00,,,,,,,,,,,,
COIN,False,2026-04-08 13:45:12.886434+00:00,,,,,,,,,,,,
COIN,False,2026-04-08 13:45:12.886434+00:00,,,,,,,,,,,,
COIN,False,2026-04-08 13:45:12.886434+00:00,,,,,,,,,,,,
COIN,False,2026-04-08 13:45:12.886434+00:00,,,,,,,,,,,,
COIN,False,2026-04-08 13:45:12.886434+00:00,,,,,,,,,,,,
COIN,False,2026-04-14 18:01:05.042657+00:00,,,,,,,,,,,,
COIN,False,2026-04-14 18:01:05.042657+00:00,,,,,,,,,,,,
COIN,False,2026-04-14 18:01:05.042657+00:00,,,,,,,,,,,,
COIN,False,2026-04-22 15:31:01.623208+00:00,,,,,,,,,,,,
COIN,False,2026-04-22 15:31:01.623208+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-05-04 17:05:21.982251+00:00,,,,,,,,,,,,
COIN,False,2026-06-09 14:14:11.380741+00:00,,,,,,,,,,,,
COP,True,2026-05-06 13:52:33.195770+00:00,2026-05-06 13:40:00+00:00,-12.553262833333333,119.02,117.46666324190733,-130.51056613112664,112.93,121.41012399940752,750.9186221028522,553.2758664950001,282.4166666666667,-0.0511678709460593,0.0335708927849526
COP,False,2026-05-06 13:52:34.593942+00:00,,,,,,,,,,,,
COP,False,2026-05-06 13:52:35.121961+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 13:59:47.982770+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 13:59:48.535646+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 13:59:48.535646+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 13:59:49.353340+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:24.934801+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:24.934801+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:24.934801+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:24.934801+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:25.844975+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:25.844975+00:00,,,,,,,,,,,,
CORZ,False,2026-04-01 14:02:25.844975+00:00,,,,,,,,,,,,
CORZ,False,2026-05-13 13:43:02.817381+00:00,,,,,,,,,,,,
CORZ,False,2026-05-13 13:43:02.817381+00:00,,,,,,,,,,,,
CORZ,False,2026-05-13 13:43:02.817381+00:00,,,,,,,,,,,,
CORZ,False,2026-05-21 13:47:02.198353+00:00,,,,,,,,,,,,
CORZ,False,2026-05-21 13:47:02.454469+00:00,,,,,,,,,,,,
CORZ,False,2026-05-21 13:47:02.454469+00:00,,,,,,,,,,,,
CORZ,False,2026-05-21 13:47:03.422032+00:00,,,,,,,,,,,,
CORZ,False,2026-05-21 13:47:04.218586+00:00,,,,,,,,,,,,
CORZ,False,2026-06-11 18:07:22.998786+00:00,,,,,,,,,,,,
CORZ,True,2026-06-23 13:56:35.646017+00:00,2026-06-23 13:40:00+00:00,-16.594100283333333,28.79,28.47296348531969,-110.12035938878454,27.3,29.10382571069079,660.7420185680542,27.60252197388889,22.166666666666668,-0.0517540812782215,0.0221565354690376
CORZ,False,2026-06-23 13:56:39.522289+00:00,,,,,,,,,,,,
CORZ,False,2026-06-23 13:56:40.460598+00:00,,,,,,,,,,,,
CORZ,False,2026-06-23 13:56:41.050571+00:00,,,,,,,,,,,,
CORZ,False,2026-06-23 13:56:41.699232+00:00,,,,,,,,,,,,
CORZ,False,2026-06-25 16:30:55.384498+00:00,,,,,,,,,,,,
CORZ,False,2026-06-25 16:30:55.384498+00:00,,,,,,,,,,,,
CORZ,False,2026-06-25 16:30:55.384498+00:00,,,,,,,,,,,,
CORZ,False,2026-06-25 16:30:55.384498+00:00,,,,,,,,,,,,
CORZ,False,2026-06-25 16:30:55.384498+00:00,,,,,,,,,,,,
ENPH,True,2026-05-12 17:30:01.556989+00:00,2026-05-12 17:20:00+00:00,-10.025949816666667,36.51,36.70727993636845,54.03449366432566,41.26,41.767695481542994,123.0478627103722,20.94036927222222,21.833333333333332,0.1301013420980553,0.1378586360511239
ENPH,False,2026-05-12 17:30:02.277203+00:00,,,,,,,,,,,,
ENPH,False,2026-05-12 17:30:02.667710+00:00,,,,,,,,,,,,
ENPH,False,2026-05-21 13:47:23.079688+00:00,,,,,,,,,,,,
ENPH,False,2026-05-21 13:47:23.079688+00:00,,,,,,,,,,,,
ENPH,False,2026-05-21 13:47:23.721044+00:00,,,,,,,,,,,,
ENPH,False,2026-05-21 13:47:24.654638+00:00,,,,,,,,,,,,
ENPH,False,2026-05-21 13:47:25.517713+00:00,,,,,,,,,,,,
ENPH,False,2026-05-21 13:47:26.176010+00:00,,,,,,,,,,,,
ENPH,True,2026-05-27 13:46:51.812861+00:00,2026-05-27 14:30:00+00:00,43.13645231666667,68.51,69.94789326379616,209.88078584092182,63.17,70.81645353697125,1210.4564725298799,119.86472634138887,8.083333333333334,-0.0779448255729091,0.0124172470770416
ENPH,False,2026-05-27 13:46:51.812861+00:00,,,,,,,,,,,,
ENPH,True,2026-06-22 16:26:14.349348+00:00,2026-06-22 16:05:00+00:00,-21.2391558,54.06,54.20266096263811,26.389375256772247,50.28,51.01073097902556,145.33233473062026,21.09660701138889,16.0,-0.0699223085460599,-0.0588888059538765
ENPH,False,2026-06-22 16:26:14.380238+00:00,,,,,,,,,,,,
ENPH,False,2026-06-22 16:26:14.897116+00:00,,,,,,,,,,,,
ENPH,False,2026-06-22 16:26:15.752414+00:00,,,,,,,,,,,,
ENPH,False,2026-06-22 16:26:16.390487+00:00,,,,,,,,,,,,
ENPH,False,2026-06-22 16:26:16.567560+00:00,,,,,,,,,,,,
ENPH,False,2026-06-22 16:26:17.224245+00:00,,,,,,,,,,,,
ENPH,False,2026-06-22 16:26:18.271054+00:00,,,,,,,,,,,,
FANG,False,2026-05-06 13:45:43.771118+00:00,,,,,,,,,,,,
FNGU,False,2026-03-09 13:53:21.031106+00:00,,,,,,,,,,,,
FNGU,False,2026-03-09 13:53:21.835643+00:00,,,,,,,,,,,,
FNGU,False,2026-03-09 13:53:22.415181+00:00,,,,,,,,,,,,
FNGU,False,2026-05-01 14:50:13.369397+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:36.252415+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:36.560933+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:37.044836+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:37.835339+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:37.835339+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:43.876250+00:00,,,,,,,,,,,,
FNGU,False,2026-06-10 13:39:43.876250+00:00,,,,,,,,,,,,
HOOD,False,2026-03-09 13:47:24.975105+00:00,,,,,,,,,,,,
HOOD,False,2026-03-09 13:47:25.485950+00:00,,,,,,,,,,,,
HOOD,False,2026-03-09 13:47:26.385139+00:00,,,,,,,,,,,,
HOOD,False,2026-03-25 13:46:03.747709+00:00,,,,,,,,,,,,
HOOD,False,2026-03-25 13:46:04.396400+00:00,,,,,,,,,,,,
HOOD,False,2026-04-08 13:45:14.127746+00:00,,,,,,,,,,,,
HOOD,False,2026-04-08 13:45:14.923066+00:00,,,,,,,,,,,,
HOOD,False,2026-04-08 13:45:15.945494+00:00,,,,,,,,,,,,
HOOD,False,2026-04-08 13:45:17.337428+00:00,,,,,,,,,,,,
HOOD,False,2026-05-04 22:02:42.710638+00:00,,,,,,,,,,,,
HOOD,False,2026-05-04 22:02:42.710638+00:00,,,,,,,,,,,,
HOOD,False,2026-05-04 22:02:42.710638+00:00,,,,,,,,,,,,
HOOD,False,2026-05-04 22:02:42.710638+00:00,,,,,,,,,,,,
HOOD,False,2026-06-15 13:45:04.332929+00:00,,,,,,,,,,,,
HOOD,False,2026-06-15 13:45:05.573377+00:00,,,,,,,,,,,,
HOOD,False,2026-06-15 13:45:05.573377+00:00,,,,,,,,,,,,
HOOD,False,2026-06-15 13:45:05.573377+00:00,,,,,,,,,,,,
HOOD,False,2026-06-15 13:45:05.573377+00:00,,,,,,,,,,,,
HOOD,False,2026-06-23 16:45:44.878660+00:00,,,,,,,,,,,,
HOOD,False,2026-06-23 16:45:44.878660+00:00,,,,,,,,,,,,
HOOD,False,2026-06-23 16:45:45.203148+00:00,,,,,,,,,,,,
HOOD,False,2026-06-23 16:45:45.203148+00:00,,,,,,,,,,,,
HOOD,False,2026-06-29 13:40:11.192502+00:00,,,,,,,,,,,,
HOOD,False,2026-06-29 13:40:12.496732+00:00,,,,,,,,,,,,
HOOD,False,2026-06-29 13:40:12.496732+00:00,,,,,,,,,,,,
HOOD,False,2026-06-29 13:40:12.496732+00:00,,,,,,,,,,,,
HOOD,False,2026-06-29 13:40:12.496732+00:00,,,,,,,,,,,,
HUT,True,2026-03-31 13:45:40.893536+00:00,2026-03-31 13:40:00+00:00,-5.681558933333333,44.18,44.11110519173975,-15.59411685383579,49.41,47.07246649905493,-473.0891521847933,26.193918871388888,10.25,0.1183793571751923,0.067134144439204
HUT,False,2026-03-31 13:45:40.893536+00:00,,,,,,,,,,,,
HUT,False,2026-03-31 14:51:23.145685+00:00,,,,,,,,,,,,
HUT,False,2026-03-31 14:51:23.552101+00:00,,,,,,,,,,,,
HUT,False,2026-03-31 14:51:24.374959+00:00,,,,,,,,,,,,
HUT,True,2026-04-08 13:51:46.602076+00:00,2026-04-08 13:40:00+00:00,-11.776701266666667,58.73,58.83166923574072,17.311295035028486,65.99,60.98687488474955,-758.1641332399528,24.06523373361111,4.916666666666667,0.1236165503150008,0.0366334268091703
HUT,False,2026-04-08 13:51:46.602076+00:00,,,,,,,,,,,,
HUT,False,2026-04-08 13:51:46.865241+00:00,,,,,,,,,,,,
HUT,False,2026-04-08 13:51:47.422350+00:00,,,,,,,,,,,,
HUT,False,2026-04-08 13:51:47.422350+00:00,,,,,,,,,,,,
HUT,False,2026-04-10 16:39:05.728304+00:00,,,,,,,,,,,,
HUT,False,2026-04-10 17:08:33.852670+00:00,,,,,,,,,,,,
HUT,False,2026-04-10 17:08:33.852670+00:00,,,,,,,,,,,,
HUT,False,2026-04-10 17:08:34.663889+00:00,,,,,,,,,,,,
HUT,False,2026-04-10 17:08:34.663889+00:00,,,,,,,,,,,,
HUT,False,2026-04-10 17:08:34.663889+00:00,,,,,,,,,,,,
