symbol,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_pct,hold_hours,same_day_round_trip,entry_extended_hours,exit_extended_hours,source
RIVN,2026-04-02 13:42:11.575317+00:00,2026-04-20 13:33:26.729672+00:00,14.88,16.96,2.0,4.16,0.13978494623655913,431.85420954305556,False,True,False,live
RIVN,2026-04-02 13:42:13.900293+00:00,2026-04-20 13:33:26.729672+00:00,14.87,16.96,3.0,6.270000000000005,0.14055144586415613,431.85356371638886,False,True,False,live
RIVN,2026-04-02 13:42:10.621651+00:00,2026-04-20 13:33:26.729672+00:00,14.88,16.96,111.0,230.88,0.13978494623655913,431.85447445027773,False,True,False,live
RIVN,2026-04-02 13:42:09.820666+00:00,2026-04-20 13:33:26.729672+00:00,14.88,16.96,345.0,717.6,0.13978494623655913,431.8546969461111,False,True,False,live
RIVN,2026-04-02 13:42:11.176233+00:00,2026-04-20 13:33:26.729672+00:00,14.88,16.96,377.0,784.1600000000001,0.13978494623655913,431.8543203997222,False,True,False,live
RIVN,2026-04-02 13:42:09.435092+00:00,2026-04-20 13:33:26.729672+00:00,14.88,16.96,361.0,750.88,0.13978494623655913,431.85480405,False,True,False,live
AMD,2026-04-09 13:57:17.193142+00:00,2026-04-20 13:34:08.457666+00:00,233.32,284.54,10.0,512.2000000000003,0.21952683010457752,263.6142401455555,False,False,False,live
HUT,2026-04-10 17:08:33.852670+00:00,2026-04-20 13:34:42.090529+00:00,65.42,75.05,94.0,905.2199999999996,0.147202690308774,236.43562162749998,False,True,False,live
HUT,2026-04-10 17:08:34.663889+00:00,2026-04-20 13:34:42.090529+00:00,65.42,75.05,39.0,375.5699999999998,0.147202690308774,236.43539628888888,False,True,False,live
HUT,2026-04-10 17:08:34.663889+00:00,2026-04-20 13:35:12.072393+00:00,65.42,75.22,9.0,88.19999999999997,0.14980128401100576,236.44372458444445,False,True,False,live
AMD,2026-04-09 13:57:17.193142+00:00,2026-04-20 13:35:28.488334+00:00,233.32,284.72,6.0,308.4000000000002,0.22029830276015788,263.63647088666664,False,False,False,live
HUT,2026-04-10 17:08:34.663889+00:00,2026-04-20 13:35:39.875517+00:00,65.42,74.61,129.0,1185.5099999999998,0.14047691837358603,236.45144767444444,False,True,False,live
AMD,2026-04-09 13:57:17.193142+00:00,2026-04-20 13:35:49.810000+00:00,233.32,283.9,1.0,50.579999999999984,0.21678381621806955,263.6423935716667,False,False,False,live
AMD,2026-04-09 13:57:17.810717+00:00,2026-04-20 13:35:49.810000+00:00,233.28,283.9,1.0,50.619999999999976,0.21699245541838125,263.6422220230556,False,False,False,live
AMD,2026-04-09 13:57:18.566120+00:00,2026-04-20 13:35:49.810000+00:00,233.28,283.9,1.0,50.619999999999976,0.21699245541838125,263.6420121888889,False,False,False,live
AMD,2026-04-09 13:57:18.873585+00:00,2026-04-20 13:36:04.172651+00:00,233.28,285.28,1.0,51.99999999999997,0.22290809327846353,263.6459164072222,False,False,False,live
HUT,2026-04-10 17:08:34.663889+00:00,2026-04-20 13:36:11.759080+00:00,65.42,74.82,4.0,37.599999999999966,0.1436869458881075,236.46030421972222,False,True,False,live
HUT,2026-04-10 17:08:34.663889+00:00,2026-04-20 13:36:19.903539+00:00,65.42,75.23,10.0,98.10000000000002,0.1499541424640783,236.46256656944445,False,True,False,live
HUT,2026-04-10 17:08:34.663889+00:00,2026-04-20 13:36:27.375821+00:00,65.42,75.23,7.0,68.67000000000002,0.1499541424640783,236.46464220333334,False,True,False,live
ARM,2026-04-08 13:45:12.819708+00:00,2026-04-20 18:22:30.390787+00:00,150.83,173.28,52.0,1167.3999999999994,0.1488430683551017,292.6215475219444,False,False,False,live
MRVL,2026-04-10 13:48:03.977355+00:00,2026-04-20 18:22:30.560527+00:00,126.15,148.26,132.0,2918.519999999998,0.17526753864447076,244.5740508811111,False,True,False,live
MRVL,2026-04-10 13:48:05.797306+00:00,2026-04-20 18:22:30.560527+00:00,126.18,148.26,9.0,198.71999999999986,0.17498811222063704,244.57354533916666,False,True,False,live
MRVL,2026-04-10 13:48:06.660301+00:00,2026-04-20 18:22:30.560527+00:00,126.11,148.26,12.0,265.7999999999999,0.17564031401157712,244.57330561833334,False,True,False,live
MRVL,2026-04-10 13:48:07.315650+00:00,2026-04-20 18:22:30.560527+00:00,126.23,148.26,2.0,44.059999999999974,0.17452269666481807,244.57312357694445,False,True,False,live
MRVL,2026-04-10 13:48:08.170238+00:00,2026-04-20 18:22:30.560527+00:00,126.23,148.26,2.0,44.059999999999974,0.17452269666481807,244.5728861913889,False,True,False,live
MRVL,2026-04-10 13:48:09.668206+00:00,2026-04-20 18:22:30.560527+00:00,126.14,148.26,1.0,22.11999999999999,0.1753607103218645,244.57247008916667,False,True,False,live
MRVL,2026-04-10 13:48:10.648429+00:00,2026-04-20 18:22:30.560527+00:00,126.18,148.26,1.0,22.079999999999984,0.17498811222063704,244.57219780499997,False,True,False,live
MRVL,2026-04-10 13:48:12.494305+00:00,2026-04-20 18:22:30.560527+00:00,126.15,148.26,1.0,22.109999999999985,0.17526753864447076,244.57168506166667,False,True,False,live
ARM,2026-04-08 13:45:12.819708+00:00,2026-04-20 18:22:31.107524+00:00,150.83,173.28,23.0,516.3499999999997,0.1488430683551017,292.62174661555554,False,False,False,live
RKLB,2026-04-20 18:22:34.634117+00:00,2026-04-21 18:24:37.099683+00:00,88.39,87.36,1.0,-1.0300000000000011,-0.011652901911981007,24.034018212777777,False,False,False,live
RKLB,2026-04-20 18:22:33.944623+00:00,2026-04-21 18:24:37.099683+00:00,88.4,87.36,1.0,-1.0400000000000063,-0.01176470588235301,24.03420973888889,False,False,False,live
RKLB,2026-04-20 18:22:33.486388+00:00,2026-04-21 18:24:37.099683+00:00,88.4,87.36,30.0,-31.200000000000188,-0.01176470588235301,24.03433702638889,False,False,False,live
RKLB,2026-04-20 18:22:32.863147+00:00,2026-04-21 18:24:37.099683+00:00,88.4,87.36,2.0,-2.0800000000000125,-0.01176470588235301,24.034510148888888,False,False,False,live
RKLB,2026-04-20 18:22:32.252674+00:00,2026-04-21 18:24:37.099683+00:00,88.4,87.36,138.0,-143.52000000000086,-0.01176470588235301,24.034679724722224,False,False,False,live
COIN,2026-04-22 15:31:01.623208+00:00,2026-04-24 14:27:53.892154+00:00,208.11,197.26,17.0,-184.4500000000004,-0.05213588967373035,46.947852485,False,False,False,live
LCID,2026-04-21 18:51:34.995620+00:00,2026-04-24 14:27:54.077224+00:00,7.1,6.21,28.0,-24.91999999999999,-0.1253521126760563,67.60530044555556,False,True,False,live
LCID,2026-04-21 18:51:34.995620+00:00,2026-04-24 14:27:54.484151+00:00,7.1,6.21,183.0,-162.86999999999995,-0.1253521126760563,67.60541348083333,False,True,False,live
COIN,2026-04-22 15:31:01.623208+00:00,2026-04-24 14:27:54.668723+00:00,208.11,197.12,58.0,-637.4200000000005,-0.05280861083081067,46.94806819861111,False,False,False,live
LCID,2026-04-21 18:51:34.995620+00:00,2026-04-24 14:27:54.818482+00:00,7.1,6.21,723.0,-643.4699999999998,-0.1253521126760563,67.60550635055556,False,True,False,live
LCID,2026-04-21 18:51:35.805350+00:00,2026-04-24 14:27:54.818482+00:00,7.1,6.21,1505.0,-1339.4499999999996,-0.1253521126760563,67.60528142555556,False,True,False,live
LCID,2026-04-21 18:51:36.101243+00:00,2026-04-24 14:27:54.818482+00:00,7.1,6.21,596.0,-530.4399999999998,-0.1253521126760563,67.60519923305556,False,True,False,live
LCID,2026-04-21 18:51:36.101243+00:00,2026-04-24 14:27:55.394394+00:00,7.1,6.21,1.0,-0.8899999999999997,-0.1253521126760563,67.6053592086111,False,True,False,live
LCID,2026-04-21 18:51:36.694629+00:00,2026-04-24 14:27:55.394394+00:00,7.1,6.21,78.0,-69.41999999999997,-0.1253521126760563,67.60519437916666,False,True,False,live
LCID,2026-04-21 18:51:36.694629+00:00,2026-04-24 14:27:55.979038+00:00,7.1,6.21,120.0,-106.79999999999995,-0.1253521126760563,67.60535678027779,False,True,False,live
LCID,2026-04-21 18:51:36.694629+00:00,2026-04-24 14:27:56.451500+00:00,7.1,6.21,30.0,-26.69999999999999,-0.1253521126760563,67.60548801972222,False,True,False,live
LCID,2026-04-21 18:51:36.694629+00:00,2026-04-24 14:27:56.813588+00:00,7.1,6.22,132.0,-116.15999999999998,-0.12394366197183097,67.60558859972222,False,True,False,live
AMD,2026-04-24 14:27:59.520355+00:00,2026-04-27 17:47:31.676158+00:00,346.48,336.5,22.0,-219.5600000000004,-0.02880397136919885,75.32559883416666,False,False,False,live
ARM,2026-04-24 14:28:01.741823+00:00,2026-04-27 17:47:32.060818+00:00,227.81,216.95,51.0,-553.8600000000007,-0.04767130503489756,75.32508860972221,False,False,False,live
ARM,2026-04-24 14:28:01.741823+00:00,2026-04-27 17:47:32.535517+00:00,227.81,216.95,1.0,-10.860000000000014,-0.04767130503489756,75.32522047055555,False,False,False,live
AMD,2026-04-24 14:27:59.520355+00:00,2026-04-27 17:47:32.719717+00:00,346.48,336.53,1.0,-9.950000000000045,-0.02871738628492278,75.32588871166666,False,False,False,live
ARM,2026-04-24 14:28:01.741823+00:00,2026-04-27 17:47:32.937430+00:00,227.81,216.95,13.0,-141.18000000000018,-0.04767130503489756,75.32533211305555,False,False,False,live
AMD,2026-04-24 14:27:59.520355+00:00,2026-04-27 17:47:33.111274+00:00,346.48,336.51,12.0,-119.64000000000033,-0.02877510967444016,75.3259974775,False,False,False,live
AMD,2026-04-24 14:27:59.520355+00:00,2026-04-27 17:47:33.554917+00:00,346.48,336.51,8.0,-79.76000000000022,-0.02877510967444016,75.32612071166668,False,False,False,live
MARA,2026-04-22 16:26:24.957884+00:00,2026-04-27 17:50:52.200764+00:00,11.96,11.25,226.0,-160.4600000000002,-0.05936454849498334,121.40756746666666,False,False,False,live
MARA,2026-04-22 16:26:25.534346+00:00,2026-04-27 17:50:52.200764+00:00,11.96,11.25,65.0,-46.150000000000055,-0.05936454849498334,121.40740733833333,False,False,False,live
MARA,2026-04-22 16:26:25.534346+00:00,2026-04-27 17:50:52.833899+00:00,11.96,11.25,1022.0,-725.6200000000009,-0.05936454849498334,121.40758320916667,False,False,False,live
MSTR,2026-04-27 17:40:47.776053+00:00,2026-04-28 17:40:36.487556+00:00,170.95,165.88,85.0,-430.9499999999994,-0.029657794676806046,23.99686430638889,False,False,False,live
IONQ,2026-04-28 14:45:17.274124+00:00,2026-04-29 17:40:50.571255+00:00,43.67,41.07,178.0,-462.80000000000024,-0.05953743989008475,26.92591586972222,False,False,False,live
IONQ,2026-04-28 14:45:16.681862+00:00,2026-04-29 17:40:50.571255+00:00,43.67,41.07,49.0,-127.40000000000006,-0.05953743989008475,26.926080386944445,False,False,False,live
IONQ,2026-04-28 14:45:17.274124+00:00,2026-04-29 17:40:51.019730+00:00,43.67,41.07,106.0,-275.60000000000014,-0.05953743989008475,26.92604044611111,False,False,False,live
IONQ,2026-04-28 14:45:17.905707+00:00,2026-04-29 17:40:51.019730+00:00,43.68,41.07,1.0,-2.6099999999999994,-0.05975274725274724,26.92586500638889,False,False,False,live
SOXL,2026-04-29 17:40:58.370730+00:00,2026-04-30 17:41:03.892581+00:00,114.59,126.19,83.0,962.7999999999995,0.1012304738633388,24.0015338475,False,False,False,live
SLB,2026-03-24 17:05:01.485150+00:00,2026-04-30 17:41:04.034853+00:00,50.38,56.62,192.0,1198.079999999999,0.12385867407701458,888.6007082508333,False,True,False,live
SLB,2026-03-24 17:05:03.499934+00:00,2026-04-30 17:41:04.034853+00:00,50.38,56.62,36.0,224.63999999999982,0.12385867407701458,888.6001485886112,False,True,False,live
SOXL,2026-04-29 17:40:58.370730+00:00,2026-04-30 17:41:04.345361+00:00,114.59,126.19,38.0,440.7999999999998,0.1012304738633388,24.001659619722222,False,False,False,live
SLB,2026-03-24 17:05:03.499934+00:00,2026-04-30 17:41:04.499485+00:00,50.38,56.62,81.0,505.4399999999996,0.12385867407701458,888.6002776530556,False,True,False,live
SLB,2026-03-24 17:05:04.499738+00:00,2026-04-30 17:41:04.499485+00:00,50.38,56.62,14.0,87.35999999999993,0.12385867407701458,888.5999999297222,False,True,False,live
SLB,2026-03-24 17:05:05.729785+00:00,2026-04-30 17:41:04.499485+00:00,50.38,56.62,3.0,18.719999999999985,0.12385867407701458,888.5996582500001,False,True,False,live
SLB,2026-03-24 17:05:06.928733+00:00,2026-04-30 17:41:04.499485+00:00,50.38,56.62,19.0,118.5599999999999,0.12385867407701458,888.5993252088889,False,True,False,live
SOXL,2026-04-29 17:40:58.565524+00:00,2026-04-30 17:41:04.896961+00:00,114.59,126.2,1.0,11.61,0.10131774151322104,24.0017587325,False,False,False,live
SLB,2026-03-24 17:05:06.928733+00:00,2026-04-30 17:41:05.049573+00:00,50.38,56.62,4.0,24.95999999999998,0.12385867407701458,888.5994780111112,False,True,False,live
SOXL,2026-04-29 17:40:59.402961+00:00,2026-04-30 17:41:05.308864+00:00,114.58,126.2,1.0,11.620000000000005,0.10141385931227094,24.001640528611112,False,False,False,live
AMD,2026-04-28 14:45:16.437836+00:00,2026-05-01 18:07:01.500340+00:00,320.07,361.59,6.0,249.1199999999999,0.1297216233948823,75.36251736222222,False,False,False,live
AMD,2026-04-28 14:45:16.896823+00:00,2026-05-01 18:07:01.500340+00:00,320.0,361.59,10.0,415.89999999999975,0.1299687499999999,75.36238986583332,False,False,False,live
AMD,2026-04-28 14:45:17.478800+00:00,2026-05-01 18:07:01.500340+00:00,320.12,361.59,3.0,124.40999999999991,0.1295451705610395,75.36222820555555,False,False,False,live
AMD,2026-04-28 14:45:18.084486+00:00,2026-05-01 18:07:01.500340+00:00,320.12,361.59,26.0,1078.2199999999993,0.1295451705610395,75.36205995944445,False,False,False,live
ARM,2026-05-01 14:49:04.871959+00:00,2026-05-04 18:47:49.030694+00:00,212.75,201.95,68.0,-734.4000000000008,-0.05076380728554647,75.97893298194444,False,False,False,live
ARM,2026-05-01 14:49:05.834336+00:00,2026-05-04 18:47:49.030694+00:00,212.75,201.95,1.0,-10.800000000000011,-0.05076380728554647,75.978665655,False,False,False,live
ARM,2026-05-01 14:49:06.763414+00:00,2026-05-04 18:47:49.030694+00:00,212.75,201.95,2.0,-21.600000000000023,-0.05076380728554647,75.97840757777777,False,False,False,live
AVGO,2026-04-14 18:42:40.054173+00:00,2026-05-05 13:49:00.846668+00:00,378.98,425.36,7.0,324.65999999999997,0.12238112829173042,499.10577569305553,False,True,False,live
AVGO,2026-04-14 18:42:40.123253+00:00,2026-05-05 13:49:00.846668+00:00,378.98,425.36,59.0,2736.4199999999996,0.12238112829173042,499.10575650416666,False,True,False,live
AVGO,2026-04-14 18:42:47.669052+00:00,2026-05-05 13:49:00.846668+00:00,378.95,425.36,47.0,2181.2700000000013,0.12246998284734141,499.1036604488889,False,True,False,live
AVGO,2026-04-14 18:42:47.669052+00:00,2026-05-05 13:49:01.602397+00:00,378.95,425.29,5.0,231.70000000000016,0.12228526190790351,499.10387037361113,False,True,False,live
RKLB,2026-04-30 14:44:48.604793+00:00,2026-05-05 14:16:25.543617+00:00,81.96,77.37,80.0,-367.19999999999914,-0.056002928257686546,119.52692745111112,False,False,False,live
RKLB,2026-04-30 14:44:48.604793+00:00,2026-05-05 14:16:25.921494+00:00,81.96,77.37,24.0,-110.15999999999974,-0.056002928257686546,119.52703241694444,False,False,False,live
RKLB,2026-04-30 14:44:48.604793+00:00,2026-05-05 14:16:26.547486+00:00,81.96,77.38,76.0,-348.07999999999987,-0.055880917520741806,119.52720630361112,False,False,False,live
SOXL,2026-05-01 14:50:12.850741+00:00,2026-05-05 14:29:39.902029+00:00,125.95,142.25,111.0,1809.2999999999997,0.12941643509329095,95.65751424666666,False,False,False,live
SOXL,2026-05-01 14:50:13.856874+00:00,2026-05-05 14:29:39.902029+00:00,125.9,142.25,2.0,32.69999999999999,0.1298649722001588,95.65723476527778,False,False,False,live
SOXL,2026-05-01 14:50:13.856874+00:00,2026-05-05 14:29:40.555364+00:00,125.9,142.24,1.0,16.340000000000003,0.12978554408260526,95.65741624722222,False,False,False,live
SOXL,2026-05-01 14:50:14.201591+00:00,2026-05-05 14:29:40.555364+00:00,125.89,142.24,5.0,81.75000000000004,0.1298752879497975,95.6573204925,False,False,False,live
SOXL,2026-05-01 14:50:15.043270+00:00,2026-05-05 14:29:40.555364+00:00,125.92,142.24,1.0,16.320000000000007,0.12960609911054644,95.65708669277778,False,False,False,live
CIFR,2026-05-05 14:15:24.138828+00:00,2026-05-05 18:30:43.045432+00:00,18.92,21.22,144.0,331.1999999999996,0.12156448202959814,4.2552518344444445,True,True,False,live
CIFR,2026-05-05 14:15:24.858106+00:00,2026-05-05 18:30:43.045432+00:00,18.92,21.22,1088.0,2502.399999999997,0.12156448202959814,4.255052034999999,True,True,False,live
CIFR,2026-05-05 14:15:25.475093+00:00,2026-05-05 18:30:43.045432+00:00,18.93,21.22,137.0,313.7299999999999,0.12097200211304802,4.254880649722222,True,True,False,live
SMCI,2026-05-04 17:05:15.178932+00:00,2026-05-06 13:30:13.441550+00:00,27.96,32.02,887.0,3601.220000000002,0.1452074391988556,44.41618406055556,False,True,False,live
WULF,2026-05-04 17:07:33.901701+00:00,2026-05-06 13:31:11.236334+00:00,21.85,24.67,1148.0,3237.36,0.1290617848970252,44.39370406472222,False,True,False,live
IREN,2026-05-04 18:18:32.235469+00:00,2026-05-06 13:31:16.911926+00:00,50.35,57.34,92.0,643.0800000000002,0.13882820258192655,43.21241012694444,False,True,False,live
IREN,2026-05-04 18:18:32.848104+00:00,2026-05-06 13:31:16.911926+00:00,50.35,57.34,408.0,2851.920000000001,0.13882820258192655,43.212239950555556,False,True,False,live
ACHR,2026-04-10 13:48:01.994993+00:00,2026-05-06 13:56:15.206131+00:00,5.47,6.17,1768.0,1237.6000000000004,0.12797074954296164,624.1370030938888,False,True,False,live
ACHR,2026-04-10 13:48:01.994993+00:00,2026-05-06 13:56:15.570993+00:00,5.47,6.17,1244.0,870.8000000000002,0.12797074954296164,624.1371044444444,False,True,False,live
ACHR,2026-04-10 13:48:01.994993+00:00,2026-05-06 13:56:16.071956+00:00,5.47,6.17,125.0,87.50000000000003,0.12797074954296164,624.1372436008334,False,True,False,live
ACHR,2026-04-10 13:48:01.994993+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,353.0,243.57000000000014,0.12614259597806224,624.1375068622223,False,True,False,live
ACHR,2026-04-10 13:48:03.432461+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,158.0,109.02000000000007,0.12614259597806224,624.1371075655557,False,True,False,live
ACHR,2026-04-10 13:48:04.500211+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,46.0,31.740000000000016,0.12614259597806224,624.1368109683333,False,True,False,live
ACHR,2026-04-10 13:48:05.373098+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,24.0,16.56000000000001,0.12614259597806224,624.1365684997222,False,True,False,live
ACHR,2026-04-10 13:48:06.217382+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,1.0,0.6900000000000004,0.12614259597806224,624.1363339763889,False,True,False,live
ACHR,2026-04-10 13:48:07.746340+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,1.0,0.6900000000000004,0.12614259597806224,624.1359092658333,False,True,False,live
ACHR,2026-04-10 13:48:08.533335+00:00,2026-05-06 13:56:17.019697+00:00,5.47,6.16,1.0,0.6900000000000004,0.12614259597806224,624.1356906561111,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:18.334950+00:00,203.89,193.6,37.0,-380.7299999999997,-0.050468389818039104,45.0156535275,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:18.908471+00:00,203.89,193.6,17.0,-174.92999999999986,-0.050468389818039104,45.015812838888884,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:19.386828+00:00,203.89,193.61,23.0,-236.43999999999937,-0.050419343763794075,45.01594571583333,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:20.567457+00:00,203.89,193.61,31.0,-318.67999999999915,-0.050419343763794075,45.01627366833333,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:21.159865+00:00,203.89,193.69,7.0,-71.39999999999992,-0.05002697532983466,45.016438226111106,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:21.679704+00:00,203.89,193.69,5.0,-50.99999999999994,-0.05002697532983466,45.01658262583334,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:22.335400+00:00,203.89,193.69,1.0,-10.199999999999989,-0.05002697532983466,45.016764763611114,False,True,False,live
COIN,2026-05-04 17:05:21.982251+00:00,2026-05-06 14:06:22.810165+00:00,203.89,193.61,1.0,-10.279999999999973,-0.050419343763794075,45.01689664277777,False,True,False,live
ARM,2026-05-06 11:23:11.037170+00:00,2026-05-06 14:20:13.968381+00:00,235.3,221.57,63.0,-864.9900000000011,-0.058351041223969474,2.9508142252777776,True,True,False,live
AMD,2026-05-06 10:58:06.262316+00:00,2026-05-06 14:23:24.065955+00:00,426.07,403.62,34.0,-763.2999999999996,-0.05269087239186047,3.4216121219444444,True,True,False,live
AMD,2026-05-06 11:32:28.894862+00:00,2026-05-06 14:23:24.065955+00:00,423.9,403.62,9.0,-182.51999999999975,-0.04784147204529364,2.8486586369444447,True,True,False,live
AMD,2026-05-06 11:32:29.073757+00:00,2026-05-06 14:23:24.065955+00:00,423.9,403.62,1.0,-20.279999999999973,-0.04784147204529364,2.848608943888889,True,True,False,live
AMD,2026-05-06 11:32:29.341183+00:00,2026-05-06 14:23:24.065955+00:00,423.9,403.62,19.0,-385.3199999999995,-0.04784147204529364,2.8485346588888887,True,True,False,live
AMD,2026-05-06 11:32:29.721686+00:00,2026-05-06 14:23:24.065955+00:00,423.89,403.62,2.0,-40.539999999999964,-0.04781900964872958,2.848428963611111,True,True,False,live
AMD,2026-05-06 11:32:35.256454+00:00,2026-05-06 14:23:24.065955+00:00,423.8,403.62,2.0,-40.360000000000014,-0.047616800377536586,2.8468915280555556,True,True,False,live
AMD,2026-05-06 11:32:35.712734+00:00,2026-05-06 14:23:24.065955+00:00,423.8,403.62,1.0,-20.180000000000007,-0.047616800377536586,2.846764783611111,True,True,False,live
IONQ,2026-05-04 17:48:19.968051+00:00,2026-05-06 17:27:21.606977+00:00,46.63,52.52,42.0,247.38000000000002,0.126313532060905,47.65045525722223,False,True,False,live
IONQ,2026-05-04 17:48:19.283001+00:00,2026-05-06 17:27:21.606977+00:00,46.62,52.52,126.0,743.4000000000008,0.12655512655512668,47.650645548888896,False,True,False,live
IONQ,2026-05-04 17:48:17.878736+00:00,2026-05-06 17:27:21.606977+00:00,46.62,52.52,110.0,649.0000000000007,0.12655512655512668,47.651035622500004,False,True,False,live
IONQ,2026-05-04 17:48:18.247664+00:00,2026-05-06 17:27:21.606977+00:00,46.62,52.52,136.0,802.4000000000008,0.12655512655512668,47.6509331425,False,True,False,live
IONQ,2026-05-04 17:48:18.964072+00:00,2026-05-06 17:27:21.606977+00:00,46.62,52.52,50.0,295.0000000000003,0.12655512655512668,47.65073414027778,False,True,False,live
IONQ,2026-05-04 17:48:19.968051+00:00,2026-05-06 17:27:22.277294+00:00,46.63,52.51,57.0,335.15999999999974,0.1260990778468796,47.65064145638889,False,True,False,live
VLO,2026-05-06 13:45:42.021849+00:00,2026-05-07 14:04:28.875460+00:00,240.96,228.13,73.0,-936.5900000000009,-0.05324535192563086,24.313014891944444,False,True,False,live
VLO,2026-05-06 13:45:43.413025+00:00,2026-05-07 14:04:28.875460+00:00,240.96,228.13,49.0,-628.6700000000006,-0.05324535192563086,24.312628454166664,False,True,False,live
OXY,2026-05-06 13:48:10.049879+00:00,2026-05-07 14:10:47.702206+00:00,56.34,53.51,58.0,-164.14000000000033,-0.05023074192403275,24.37712564638889,False,True,False,live
OXY,2026-05-06 13:48:10.049879+00:00,2026-05-07 14:10:48.313792+00:00,56.34,53.51,187.0,-529.2100000000011,-0.05023074192403275,24.37729553138889,False,True,False,live
OXY,2026-05-06 13:48:10.049879+00:00,2026-05-07 14:10:48.723726+00:00,56.34,53.51,251.0,-710.3300000000014,-0.05023074192403275,24.377409401944444,False,True,False,live
OXY,2026-05-06 13:48:10.574793+00:00,2026-05-07 14:10:48.723726+00:00,56.34,53.51,31.0,-87.73000000000016,-0.05023074192403275,24.3772635925,False,True,False,live
MRNA,2026-05-07 13:42:17.322479+00:00,2026-05-07 14:26:33.930300+00:00,51.45,48.72,230.0,-627.9000000000009,-0.05306122448979599,0.7379466169444444,True,True,False,live
MRNA,2026-05-07 13:42:17.652891+00:00,2026-05-07 14:26:33.930300+00:00,51.4,48.72,66.0,-176.88,-0.05214007782101167,0.7378548358333333,True,True,False,live
MRNA,2026-05-07 13:42:18.275002+00:00,2026-05-07 14:26:34.512423+00:00,51.4,48.72,102.0,-273.35999999999996,-0.05214007782101167,0.7378437280555555,True,True,False,live
MRNA,2026-05-07 13:42:17.652891+00:00,2026-05-07 14:26:34.512423+00:00,51.4,48.72,52.0,-139.35999999999999,-0.05214007782101167,0.7380165366666667,True,True,False,live
MRNA,2026-05-07 13:42:18.275002+00:00,2026-05-07 14:26:35.036484+00:00,51.4,48.72,67.0,-179.55999999999997,-0.05214007782101167,0.7379893005555556,True,True,False,live
MRNA,2026-05-07 13:42:19.215551+00:00,2026-05-07 14:26:35.036484+00:00,51.4,48.72,9.0,-24.119999999999997,-0.05214007782101167,0.7377280369444444,True,True,False,live
MRNA,2026-05-07 13:42:19.215551+00:00,2026-05-07 14:26:35.559416+00:00,51.4,48.72,11.0,-29.479999999999997,-0.05214007782101167,0.7378732958333333,True,True,False,live
MRNA,2026-05-07 13:42:19.215551+00:00,2026-05-07 14:26:36.150782+00:00,51.4,48.72,3.0,-8.04,-0.05214007782101167,0.7380375641666667,True,True,False,live
MRNA,2026-05-07 13:42:19.433383+00:00,2026-05-07 14:26:36.150782+00:00,51.4,48.72,2.0,-5.359999999999999,-0.05214007782101167,0.7379770552777778,True,True,False,live
MRNA,2026-05-07 13:42:19.433383+00:00,2026-05-07 14:26:37.041199+00:00,51.4,48.72,3.0,-8.04,-0.05214007782101167,0.7382243933333333,True,True,False,live
MRNA,2026-05-07 13:42:19.433383+00:00,2026-05-07 14:26:37.686358+00:00,51.4,48.72,14.0,-37.519999999999996,-0.05214007782101167,0.7384036041666666,True,True,False,live
FNGU,2026-05-01 14:50:13.369397+00:00,2026-05-07 14:28:26.299217+00:00,25.3,28.39,599.0,1850.9099999999999,0.12213438735177864,143.63692495,False,False,False,live
QCOM,2026-05-05 18:40:55.368269+00:00,2026-05-07 15:18:44.341527+00:00,182.75,206.85,143.0,3446.2999999999993,0.13187414500683992,44.63027034944445,False,True,False,live
QCOM,2026-05-05 18:40:55.970355+00:00,2026-05-07 15:18:44.341527+00:00,182.75,206.85,3.0,72.29999999999998,0.13187414500683992,44.63010310333334,False,True,False,live
QCOM,2026-05-05 18:40:56.493266+00:00,2026-05-07 15:18:44.341527+00:00,182.75,206.85,3.0,72.29999999999998,0.13187414500683992,44.629957850277776,False,True,False,live
IONQ,2026-05-07 14:24:54.157164+00:00,2026-05-07 16:07:27.234329+00:00,50.17,47.64,562.0,-1421.8600000000006,-0.050428542953956566,1.7091881013888888,True,True,False,live
IONQ,2026-05-07 14:24:54.157164+00:00,2026-05-07 16:07:27.909850+00:00,50.17,47.64,3.0,-7.590000000000003,-0.050428542953956566,1.709375746111111,True,True,False,live
IONQ,2026-05-07 14:24:54.157164+00:00,2026-05-07 16:07:28.836132+00:00,50.17,47.64,6.0,-15.180000000000007,-0.050428542953956566,1.7096330466666667,True,True,False,live
